norm,chi,logistic,beta,gamma,bimodal,uniform
-714.530638145,3217.87227818,10097.4970937,818.205952502,3468.95465441,1155.66798234,25.1659677126
290.585017396,807.639818625,9331.6909163,604.356919999,3165.83760301,1815.52850933,623.639527931
-268.57065174,559.772275995,9062.35799993,999.462982007,2531.28897242,596.372169771,213.449845564
-392.433996145,4883.37085777,8368.5139413,456.589165724,2588.32137225,1123.27729569,799.752800826
768.12824278,5967.41293606,12118.1694844,602.948971595,2430.26657964,790.747795798,97.4126004185
-1632.7193011,377.291786136,9075.0579687,135.512807481,4048.68052748,644.846293036,437.3623485
-377.761805865,2146.50547059,6985.58269439,17.6998419026,4313.22124456,2128.86488613,782.998829623
228.380758573,2875.45870749,11813.7961308,676.871606988,3558.00010621,914.78560225,255.534592196
722.94289507,3011.33639846,8847.10254809,159.110558067,2447.23763308,835.108926412,715.479777982
-298.743018012,5981.16929745,8189.56234992,291.151721085,1379.23018132,1102.84968259,194.186725525
-497.029755911,1075.99506882,10783.3399045,862.966910544,3330.87289107,980.036596456,355.860587387
2412.69796282,2207.8911771,8239.64601189,443.806570878,2972.43682404,998.695300651,127.448471092
-191.550420384,762.791939433,8923.2860769,972.510387981,4123.51331014,1350.26593635,68.4654907753
1221.62788091,2477.91781975,6394.39676225,47.3085273006,2194.83580147,1779.53649501,638.945014277
225.877534767,2197.30760455,9667.39010636,639.400371875,3856.65409606,2512.02533044,400.875983218
-2192.39778615,4150.43819651,9853.44221039,488.376457738,2003.05107547,1262.82941905,435.20109728
705.551373549,2946.98438978,9199.88315474,52.9246677526,4824.35427493,2148.04513402,333.541064708
-497.334547956,5186.86713656,8168.66880809,292.20754642,7906.71383866,876.427525914,859.226407031
592.992595259,246.753503865,10801.5567247,425.804429153,3049.49593571,1126.0493515,358.819163314
-827.323931121,7260.31537638,5244.07055012,109.764516936,1083.96834309,1168.29271365,436.086239362
-1460.1595113,1357.70029818,11339.0390306,157.973450223,3372.88121764,751.000467492,615.967690821
120.972778423,3244.94649067,7613.05926183,999.21326363,3646.6649386,1182.65616039,931.143796422
-568.147241069,2694.1432287,6066.0363091,733.594424265,3281.02949644,1120.50434735,596.549779865
1433.30735265,3794.08922837,11147.2050421,980.393547319,2407.79739565,749.766867999,355.303271095
73.9612230527,2908.22984175,12070.3761227,1.94526726127,3973.40697198,1225.13563429,380.610135554
-1664.27149818,1549.27135343,11631.4885317,962.4845536,5423.31784185,1296.41169434,392.47974112
-1548.52134316,2955.17837951,11155.7244648,999.869119356,4230.74488924,1636.35087935,653.826683631
-990.738491655,1892.53895014,9311.05505075,603.638802901,1507.91099656,1999.82082403,688.896371279
-962.810414256,4576.44752927,11595.5759571,962.416558608,4541.10253729,1059.7573937,727.582117249
-543.754633256,1517.22811352,8425.51948452,197.540729218,3403.64288712,1108.94608429,37.8820047535
299.179905566,3007.9552897,8516.41141441,163.841279495,2181.7640013,1065.8743519,835.650343939
1751.52043314,7802.02508699,11363.3011373,674.211703189,4506.66235851,1003.5640087,486.872953197
-99.2508636027,2838.43099329,8710.63061357,554.665308933,2233.15522491,941.83149401,971.652292367
544.587645848,4742.07633798,7362.51539224,847.98291119,3643.75794191,1087.36484004,0.818872373711
-268.807395476,3869.88926999,9581.29040436,0.146847551537,3279.946748,1088.68013119,979.799220675
-340.157062875,3091.78709627,9921.53359758,989.541464357,2537.48038932,1076.62386944,791.250061909
1702.80162718,503.95577337,8933.20440333,835.514480248,5872.94792685,1304.46478834,13.9566940968
334.122604075,14422.7914212,11467.8911911,506.86699356,5081.07238839,1990.86917859,496.758974532
-1529.92171264,3924.64607271,11902.0613044,223.073266357,1644.53501024,2025.09061215,720.567102447
-839.655204033,1974.97360682,10517.2935669,181.28928997,2761.02577148,1164.20426817,978.935340588
1347.27318232,1148.67265112,8840.46004207,3.81718831108,5854.31726358,2086.77970868,275.810965589
-489.084976456,6991.27107366,9862.86964808,931.875365154,3926.88434534,1023.12281055,302.053448509
-697.897870819,10735.6238894,8484.10164905,777.45910933,3013.56800205,881.309231444,683.803454973
-964.926759573,1036.12152518,8272.54435412,473.973438029,2351.50266607,816.811451351,426.106514297
628.049229399,4488.47474009,9223.32070379,776.445226199,2519.3752604,513.003998266,97.253206442
-320.450607243,2527.06086028,12480.1781886,187.566387776,1768.72196004,1998.19222338,934.192424276
-33.1252342741,6137.70030135,7225.66887832,0.759052042364,4275.25009818,819.67548303,624.409685025
561.126473132,3480.91586427,10822.7413986,772.905190992,6582.59114124,1756.15425457,326.422324576
-844.069680965,2192.8539344,10219.521241,0.478761949439,4596.99188397,956.964735995,217.785188215
-776.224260897,4412.61131608,7297.44594019,254.404083045,3970.19546902,1209.90031605,732.539946852
-309.50066878,1689.30343964,10181.8572624,192.127506414,6520.84366312,1229.61568299,716.124468161
2122.08081728,718.580909568,4090.24362871,974.549502604,4171.66945557,1380.83733408,99.8236439366
88.5794634201,3033.3608304,9000.41845891,854.343822488,4574.62432812,796.387367064,398.351212029
-916.245853651,3117.62930175,11871.1463195,20.227249088,5153.02279924,2080.64700313,491.010582981
-800.013523218,1191.47560956,11034.2624087,269.063146044,2553.5068678,1349.85338501,163.709840432
-117.202026249,7134.61950465,9385.24755274,40.6277217583,2872.70995931,437.958635446,29.9392044425
1231.88687519,1461.49856271,10754.9982418,797.0789376,3621.16205743,988.339564184,884.471057787
547.326988742,5383.68523515,6080.39400237,44.373192906,2474.85734195,986.648425912,244.702413244
194.939830122,3636.06386148,10536.1001296,989.298954501,3428.36494281,1268.37059775,534.341748001
1233.18426657,3476.4973588,11549.6833205,1.16688352818,4125.27014333,1284.0633006,528.581960526
1113.56817169,292.633759817,6404.07308201,141.985719252,3662.05368555,1057.84792494,943.326620906
-219.520165126,3546.45869668,9783.76751835,137.936596291,3873.32094802,2142.96127351,841.249457469
1843.09879666,4728.53848963,11097.794339,121.789619613,1842.74576687,1995.89808342,314.264261579
-915.122225197,1112.1235751,10989.9981302,762.369537755,2762.13205139,1965.06438076,424.98131827
-591.522942846,686.027215854,9159.83256333,483.891571175,3775.10426884,1122.40706516,731.271082764
891.779434203,5561.51295288,9120.17567338,46.0289406801,4091.53725069,839.313346633,597.169534487
1263.54727539,4437.45855672,9984.83983821,0.312609185364,2800.36601245,1080.59972767,41.7521844919
1254.10730629,759.091315702,7243.11582041,8.08189530856,3949.39995551,905.233069013,688.186368385
922.043629757,1393.58848252,8792.06329405,486.944614265,1840.86252898,599.06983009,586.186663515
-930.602437916,3794.60085354,9015.87683837,0.222774084755,3864.41436836,877.920168213,81.672133335
969.339886635,720.394307613,10138.4933903,594.671509715,2273.26517438,1974.99926092,397.172220586
1228.59598946,2095.25093469,10766.6932234,193.345213833,3421.6926028,1258.74432504,112.709039353
-1148.20304634,2485.06907814,10943.7061409,436.834022127,3919.87481273,702.85905714,912.295885197
941.688459883,4726.10681229,10910.3017204,947.94302647,3111.87794324,851.902446919,22.2544610734
-480.119041646,2055.06248741,11055.6741929,806.087540182,3811.40541263,879.007400211,131.83836291
-1143.84500053,1868.39096439,9986.85100929,774.987906968,3096.7316986,922.522134998,409.956237648
-484.410742008,2546.40391175,11846.3519004,103.23260564,4050.30066572,1030.0978018,892.714721585
1311.70550723,3007.45190071,10284.0604674,988.821371751,1874.48655898,781.127916758,447.416400221
1471.48541504,1043.45742882,7834.97016651,916.104283981,1583.0487117,1175.57158832,655.59784431
-759.843628382,4940.25917161,8799.27048878,572.664019437,2908.46759027,777.668608788,551.864991858
-742.29711059,5627.13138771,9393.98726299,202.720961279,3973.63038823,803.624197179,269.827318764
165.27431588,1170.91705653,8348.616053,897.467079374,8386.1445963,521.570070414,27.3173954608
-875.530389958,4721.2574186,8090.69773715,187.206740562,2622.48738168,2036.01150395,615.919277701
-911.347931363,2760.92155062,6796.84964618,984.57731057,3696.4802558,1178.60885325,665.108550938
-370.980319662,5739.31365386,8768.72901364,484.971322812,3227.31659555,1841.45414114,411.842914785
-810.683462737,1844.16833551,10398.7877866,987.122927349,2783.67411402,895.586032031,641.930417291
627.799480646,2782.00747298,9435.83922873,647.245957529,3027.97454,1074.83093654,193.748958236
-1099.9950705,2000.6221586,15703.0932674,204.253531567,7282.36233073,743.878177875,122.241053611
355.351614045,5275.82607298,10943.5038672,668.695761043,4084.12090465,1276.98085011,424.928717026
2329.67690681,3098.48650644,9973.17815545,580.656267605,1908.11875367,1307.19013814,613.615894147
2401.95950124,2997.45084132,8136.19592054,169.733077469,2609.65026332,1060.88974553,780.127597679
-752.995511606,1406.29130216,10582.9773064,992.708473595,3038.37779978,1142.90400128,817.234250044
-584.594321209,1771.12122666,10566.7916499,392.041353418,4065.47045288,1205.39446198,232.756292319
-1911.38736514,2627.76613568,10414.4362031,818.553999485,1114.26327256,1051.11857298,151.711154505
226.688344459,12430.6120943,9056.01652091,990.853451279,2981.09236096,1051.55406632,906.050420852
-385.802002172,4200.97836821,10124.9159136,261.362063808,3909.02370717,1259.06731237,587.821073536
-348.384675195,5411.39691964,5941.25706901,916.464566464,3181.68859191,887.169854204,907.379384048
620.5791179,7390.35109374,12327.5228113,296.380526794,4716.97204138,2338.03097728,65.0274794604
893.382184334,2798.98058472,11690.323554,14.3549907162,2568.18997589,722.434843054,611.778984668
-2.08277761913,943.115627528,10218.6000874,19.8727738199,5786.41398897,993.099933396,93.988425854
-261.177486046,6150.96017283,9396.43429353,983.287461168,1784.86415625,1183.75956528,871.001897037
109.71959443,5107.83771168,9147.81352631,486.421599408,3973.18286315,1158.14733196,790.921324031
-903.514076707,3213.73169955,8707.58956418,35.4822043657,4304.95537668,2246.07407396,472.330609238
631.025265303,3462.36219945,10327.7819383,842.402246438,3093.11214389,1728.70981211,277.902182174
-2024.05691772,982.034253718,8278.55337145,989.685894152,3627.48380881,1086.10049259,575.515279865
-543.054936787,1896.51304932,11929.6077139,22.1618931173,2770.43518051,1264.27124445,487.653387498
-229.330027461,6169.42405995,11443.4955886,27.8581966077,1705.52627448,2066.77735767,102.732467816
-1521.40427474,9439.47414538,12613.8936675,998.33390419,2332.43597089,1010.98711058,492.4503849
-488.652457521,2711.21842347,11472.406405,329.38749556,3338.49511485,1060.98865734,216.291976407
651.116420166,1158.38840299,10276.8649588,843.002169044,2926.98321495,885.194169137,635.578913814
-575.79138523,2157.95896133,13957.6721222,87.5635133112,5586.04645374,907.078640872,210.677765365
855.832719898,316.348618866,9786.27064234,100.220261106,3595.64944005,1169.22114566,155.354029715
606.365063446,1062.97983589,11086.9499379,654.900980242,4719.47488181,1149.68807365,721.714656926
-672.562538636,3579.95894337,8521.45772699,26.4083682186,5125.39397962,791.502194678,977.541062509
1483.27668528,2370.90835918,11125.6867283,436.812960089,3694.51120822,1416.60203605,721.694374005
-6.22347444467,10209.5366768,10392.0705238,31.5581745917,2226.1298443,922.109964958,596.814759956
-1254.11634468,7298.06764313,10138.3491426,824.346348858,4771.2222492,1108.13986566,791.833401636
1205.07690239,715.300549064,9353.87313985,105.257436019,4862.95261923,963.31113972,343.06994693
-502.458753473,2422.00515284,8243.01563672,585.788235893,798.917274233,555.452085629,791.262173938
940.112642906,8805.33478752,9833.06440865,206.85285494,4832.22124706,1182.32344789,786.73391893
-427.011808014,3598.13273471,9766.37130465,406.25594177,4957.90812839,858.115876035,695.963598995
874.15087659,5558.15103186,10259.6544445,536.677753001,3387.69621165,1208.66736595,38.2091848527
-887.445304755,5768.85018649,6582.37058909,310.895363069,2285.87289212,2055.89834375,652.810691732
887.554024723,1233.81217022,10418.8704734,955.539774631,1865.60816367,900.406432792,575.226045722
795.018177294,3611.34643529,10256.1314,732.118945865,2435.60824718,702.414422793,262.009430283
150.410528734,2656.92728843,9871.17655151,177.920177633,3983.59189143,859.564772396,486.904716851
2532.2384269,1561.9553108,11424.3608463,457.200835529,1601.48786524,1045.00514637,81.6736398412
-1902.95784556,10807.4142026,6193.79552788,351.006808951,3709.12929231,1009.47520529,722.944732971
-1030.68221444,1959.60019933,8487.91429245,733.299318228,4342.61434373,846.25358022,961.068272428
1094.42109115,3627.37137413,11264.6185326,464.904431977,2881.89985183,1232.76119994,981.86364874
1755.09779819,5386.6028491,9475.59623407,762.616603905,3532.53863119,1861.99875305,702.349561406
1652.35474453,738.560137573,10522.0985569,842.019389042,3146.76235311,962.210506288,91.4946922095
-1164.64964234,1383.60822409,9228.53284446,579.617116405,3246.0612833,1141.55723738,647.830337858
87.5083222841,2579.40210283,8715.70406888,3.74491790538,3301.34415318,1050.71922556,172.978531817
623.91086413,4934.5149514,7136.20626535,462.205420925,3738.13287396,1082.65170944,637.767745545
685.203742753,1414.62641371,10319.3435837,976.587407988,3830.23138881,667.213905798,492.748729524
668.243418262,1808.68323838,12218.6995377,999.955403253,1851.64832718,2088.73074803,50.3291846596
244.406844807,212.52157734,9196.63004282,854.132897618,2608.32126975,836.323636088,101.046432918
188.478115125,432.703228268,9061.71945229,447.689072388,3341.16113268,858.451396409,667.997554955
179.036553675,2684.05587646,6398.63350533,596.546587348,4712.47530198,999.748294939,295.369250317
182.270646933,7026.28579372,8274.41157157,305.461480889,1826.97259844,1052.51323789,750.383846943
1115.93790809,3433.58515923,10200.2621314,57.7454871619,4646.88410536,2020.3611149,652.841776455
518.750113259,1774.51439088,9063.61876074,996.628430504,3402.55383579,1033.70201217,341.356156881
-764.897278028,4616.4365154,10119.1713694,437.633780278,4066.20918655,594.721522646,500.880414152
-2535.0271975,5358.6141769,10667.3375103,688.187536148,5341.99467307,1063.62837965,741.925244454
-70.5786052326,13115.8296275,8541.1459733,36.6884768042,2331.44639693,851.524120212,370.440088978
20.575192058,956.588775657,6937.31818346,997.096245166,4987.39879394,1007.03600446,37.0923964238
424.438020291,9762.34069981,10843.2242315,524.504508413,4080.74486488,972.509210289,938.781899284
337.828903775,861.057259007,7216.8925052,336.129297764,1867.58271164,1879.09117879,54.8662567337
355.252213073,1409.6457282,13340.7601119,786.303955435,7039.48516238,1434.21492204,693.81408369
663.384251482,1276.08922305,10281.5895784,137.178913226,4441.19314822,2034.03467213,956.671115633
-767.518035286,2740.85248222,9301.71384151,607.805940568,3874.11400049,910.893256118,437.869920674
402.758888249,3376.07680132,10945.4362572,929.999132498,5158.89168469,1110.22856007,66.4585295162
-327.478624061,4230.22423323,10906.5493319,735.901283665,1969.97431737,797.871453423,295.50146772
293.085595347,5977.01166117,9310.73088927,34.5197528726,4504.36517282,1145.3699873,569.060633251
-251.956868143,1076.69338878,8273.54242098,937.721311043,2565.03861069,1058.10231304,954.81892012
675.7000828,534.968235482,8847.85767141,0.165265389642,5474.31395585,565.82145379,161.288141219
401.893489231,5084.97771337,9490.19193503,10.4740266783,3716.12946627,1162.97699009,960.914827207
1745.43299807,2382.3346289,9728.04373669,888.402442711,4960.90635336,1959.09714629,154.442435
605.21941779,10737.6065016,11541.9588051,975.328301017,3454.93141229,882.420865402,791.094125991
771.224225614,1295.85359572,12598.3131894,132.328686801,3761.9208519,2268.56447169,921.290980362
2433.09562409,8364.82565661,8804.22609163,907.642708423,5438.89187407,1332.85395774,90.1592981036
1694.34730735,5199.3738696,10914.7082458,885.348379096,3150.04426932,889.464103542,135.649502837
1273.14967229,9504.43162563,11577.5337207,24.4325465875,4384.88390038,981.49569648,756.02543243
-556.456944361,2725.95900478,5024.90078278,129.894767113,4430.2555707,1235.25328224,791.333921513
643.296294398,952.27395589,8732.05045104,614.365425308,3539.1765944,880.886725567,85.3929099022
-67.3598586948,2558.87082591,8390.4292747,50.4440291242,5566.78696735,1116.89456614,6.62095262595
-431.102266223,2701.35252641,9300.64791338,3.37451995092,4564.03138127,1405.04978786,737.216811768
1308.96418315,2831.25809004,9692.21399553,39.3169877336,1174.75726371,541.56101765,201.21352738
-754.986695258,7355.5951326,9954.37987018,522.037246381,1284.47689603,814.981063041,665.657282211
636.892819831,2665.91577282,9204.3937238,236.407446974,2361.71840543,932.51267967,995.666664079
-1176.70191199,16179.9885435,8492.8130575,0.117165247477,3377.96128388,754.820651031,682.654977865
1696.03239988,5441.32479515,12548.1514251,38.83606781,2474.816997,1880.19787388,296.960848016
547.631326641,1614.56146615,10722.7305581,377.61703187,3917.69976567,1031.68953753,35.1434101315
807.740335269,5087.09830557,12576.2307604,242.777309771,2536.28906067,1639.36684937,438.016066934
-3225.26480529,1003.89366357,12309.0274284,823.845781429,5283.25767664,721.602681873,195.141913464
950.214197094,3742.07577846,12090.682167,706.265547051,3886.91234178,1049.94432195,606.46124218
283.860424503,8309.29254887,10739.92487,52.1640318192,958.488414955,1951.18657353,418.863763434
-282.560909359,3249.47697455,7513.47757465,5.06263789281,4374.75453437,899.008244631,845.340548701
1338.99289209,1866.75345617,11420.5637065,908.993866904,3733.86140226,1406.28637452,740.371923167
1873.80447466,2251.0465774,12795.4145658,942.843488064,2449.44809439,2115.58391642,54.8502093588
-233.199384529,2534.22555229,8874.00824545,508.174486669,4602.11652113,1358.6679181,1.96013442273
348.695463669,785.389654083,9677.26009739,0.23428456733,6745.32335337,794.888094075,141.219343253
759.389006362,7781.3990442,10494.8420433,733.672330222,4757.22811133,1061.70509692,822.923535086
384.582382491,7256.05938735,8168.17966289,331.968006467,5703.08709885,2256.814932,484.626402226
-1271.40078894,1706.65145265,11346.0792526,113.063227614,3944.94266723,1160.79067447,758.633131025
201.250585748,3714.67319491,10844.127291,502.11472284,1497.05263722,968.555319155,1.94855893296
271.884003685,2859.17042211,9397.81316905,771.499699845,1661.77106424,1860.61804015,333.908241635
-1796.22080541,6239.77756811,8688.76569799,134.399287014,2560.40841541,1713.10899049,114.147491665
1795.78541326,8120.30095242,8211.04215391,642.175849022,2637.37491392,905.099830499,891.513198949
-179.560431669,2869.94837564,8039.08353497,951.734774595,4421.45504991,1062.68357446,70.7724623895
-969.514361241,3243.2750025,10875.1134052,473.119731105,2654.36897204,1881.17311147,822.106785509
-419.190512978,3047.6796559,6964.71489766,845.145645604,1884.12180192,816.394982523,747.848280522
830.167051368,2342.51660479,10008.3173251,987.233949138,2087.16426607,2262.74402246,498.61975429
-1832.25268169,1027.51598784,9780.42979459,527.244042162,2688.80383755,1035.41839284,402.418053471
953.63487802,2170.45551713,6952.26004401,158.714886563,5813.46565137,1038.34837363,506.749423728
790.441481049,3730.08909127,13329.2941751,627.842675313,3499.83879772,1144.02501871,440.611821219
-1083.75490554,3435.94273474,11745.0183877,971.395606443,1967.0611478,1083.43845173,157.145632647
-711.797457041,4699.22571035,11410.6006428,995.355261268,1780.52838956,1018.82714295,22.033201124
-124.074074684,10089.4687871,8320.49026638,496.650779415,3544.79591376,1125.68142213,8.96421079658
711.856277082,1167.92097641,10078.0972214,998.381779447,3651.79576584,1597.30236204,978.282263951
-610.081934004,1843.08678661,9511.75169747,11.3693385795,3627.48667859,2388.69117932,928.636752061
-338.736842843,1614.10542578,11534.5196028,0.833252891076,1416.11888485,1189.73647031,858.274181089
1220.53572432,1981.78046627,9183.58528093,159.97202319,2469.6573801,862.513955039,976.925213282
882.222330048,2966.51638971,9992.99675485,645.669292871,2683.08324339,962.570757492,415.703197443
-1127.04971761,5082.26904762,6941.25558901,846.302580288,1934.82297091,1124.99920478,180.702321617
-3232.63793431,7149.35558134,10073.3339325,974.805489383,3629.20457785,704.421706903,578.506227698
-522.343015285,1209.38784471,8878.83457874,712.926925326,4140.74938121,1043.91440455,823.554806101
1389.14562847,1663.85939753,10294.9597616,605.639354542,2414.27951401,2312.66243271,630.495038511
771.570439434,4952.57430308,10225.1457386,605.371681555,2372.58540205,883.469200019,100.68831561
339.021720937,4263.39261764,8825.8536007,482.541320734,2234.35736516,734.44602802,479.59547618
-783.995530107,4366.55890164,10748.9905613,893.690420985,4165.40147334,1307.98542676,905.589921594
1139.80595994,2312.37379749,12069.1775512,816.934945158,3819.39358488,2108.80892241,395.571797158
744.241938623,489.14375939,10184.1085281,972.502714968,2008.3231004,2002.66348696,630.345332206
-2523.25904893,3414.49412639,8160.96149267,571.427145201,3508.59191294,412.877859051,889.610496435
629.451291497,1956.99439915,10558.1213019,761.148025343,5660.19715343,1229.51917397,353.579760929
-198.026297672,7778.39431142,8092.25106774,845.999298985,2140.79678922,1112.33503885,976.437194506
-4.2803867885,345.674410462,8150.75908613,934.237072416,2045.81287203,913.580947568,862.880650895
423.418689823,4244.35410765,11874.04165,18.5787634821,5458.72016873,1070.31810192,562.699818721
-751.862919228,10705.7722934,12086.7233416,863.203646642,2589.77330422,1364.42863637,576.716989268
-1703.04126118,5967.17337471,9098.05951749,662.626301037,5879.419755,886.611002238,324.574742222
791.993515601,305.407360886,10524.5903804,456.424288561,4206.03821746,1823.60536047,943.228439794
632.077602332,3179.03272244,10831.9440513,185.452010829,1984.26977802,1252.68784381,937.756972547
1273.72331982,2262.27528206,11348.1706581,434.50052542,2093.11266753,2096.52171039,924.390722743
-1222.10481174,4853.95913684,10192.07931,316.352302524,3120.63240419,2069.42525402,123.782432701
576.563716908,4334.36751039,12801.0911125,144.612008697,1124.18395428,896.420801283,348.476974236
-588.826711181,2290.42579062,9341.51998721,113.942279977,2745.00090825,1972.24755318,873.553093691
-769.145413362,2859.09096951,8566.86726771,908.055340518,4302.95295881,776.957682989,667.655255632
-1022.1904941,3778.45387682,9110.77478803,56.2228522316,4480.05442126,831.493833534,317.5115381
377.382572545,1259.6413212,11074.8367507,975.433765494,2857.00781655,1078.64458519,971.374525263
-396.09628731,2293.53551351,10102.9706619,996.663854966,6235.25980459,802.689767071,668.596346554
79.1535557671,3056.36312769,10199.8621606,193.324876731,4849.64176449,1928.80803037,809.158828952
-2160.47744819,3317.09837303,7716.68622687,33.6439817194,3617.61791606,2189.5976691,341.092550522
-1214.97542675,5616.15201785,10338.4465818,961.89921696,4122.00144045,1569.30418043,139.264786032
1446.19257152,7621.98285572,10498.553413,524.559487565,4228.40825904,1215.74899558,412.503168706
-20.9043904581,1111.39071914,7464.00705511,895.425075928,3531.78594471,2122.26220865,525.984183469
-574.011868281,6007.60921369,15491.8902411,423.595256731,3667.42146191,2134.49317286,343.443451166
-317.946617273,2485.75880433,10209.2066684,154.692227514,3229.82305631,929.023053446,429.447907742
-767.879051427,7336.21850218,13887.9698271,669.481249863,5231.6479568,1965.10501218,471.700608185
-689.816540653,7586.11566229,13923.9918224,1.22817656946,3009.45172098,919.354675169,997.872358833
2531.45983728,6856.28137002,12384.2278932,0.907415519259,1740.97725574,1032.30711647,271.199448948
-394.825720194,7022.11329605,9434.53970445,390.510096638,4526.34606035,973.075229649,310.363204954
-229.406847134,4860.48273848,11758.9148732,724.039328562,2698.13597149,932.18597667,469.948698521
-529.213470045,3391.20877473,11356.1857518,18.38579915,4950.50231705,1006.04098176,536.984111144
1420.92458899,10401.4679465,10632.9854979,697.016660204,2895.79601085,1186.88764897,950.858604863
239.289135205,5385.3803865,8475.00821445,43.0200047626,4443.31220299,1402.68736111,597.001081462
326.972277756,1100.70494636,9447.90554921,999.04089213,3781.62551395,942.574505766,334.816429849
-222.061775297,6650.23504985,9225.3733347,601.443935218,3055.81477251,884.513892785,199.068892681
1240.59297804,5764.427835,8780.64683768,221.9925453,3278.3900222,911.914272358,974.191199951
1578.49097693,2126.71926195,15076.0902499,178.920182277,4115.19760676,1196.32654372,576.736543436
-448.796617559,1979.24607002,10082.7514485,997.779488265,3372.52462918,1164.50638656,618.063804269
252.082516232,1534.12155461,12068.5017729,998.711041736,1716.86797291,983.563100551,532.538940397
1237.95197387,1476.61667582,9939.73201252,485.104882305,2023.89693106,1009.69868845,805.420561927
117.700744217,4942.69552762,11110.4351012,138.069712233,2354.89982868,768.169127982,428.90607877
-658.346338107,1880.47288884,10262.0200349,1.16716287423,3734.73058602,892.676827792,661.237239216
-970.613989279,3155.45398644,8819.78195545,2.71073285639,4579.83238712,1964.33051153,373.913405034
-1561.10667382,5211.75206267,10441.8052954,911.915743007,6194.50637683,1295.54176264,47.6429237694
1984.37228848,3417.85555585,12156.7599554,144.635938579,2377.21123858,907.056371087,960.422163144
-1104.14270956,2801.04923622,8436.57614834,179.613162443,4146.3144226,507.991205563,139.269561614
1657.36697467,3988.86074978,11730.2937129,404.354140911,3812.82813914,904.762687545,593.700761007
-93.7222335723,2809.15774449,7582.82366251,15.309974495,3209.8095318,1174.00485276,929.290971562
-339.72330726,6783.49222352,11389.4215756,662.058534007,3507.81822961,1124.49285392,530.01238446
-521.740434479,6832.14910349,10309.4430652,16.9338497001,3476.83403826,961.534997943,690.573767786
-575.440492211,1976.74545284,9634.02579827,943.502361278,3736.08140524,1324.60515757,416.892963606
-249.725806314,7231.13894226,10882.6661193,298.25287417,4142.82538296,539.846228646,990.426437943
-352.974181791,3158.09704486,9031.16687144,384.953276771,1987.14278765,1159.40871614,899.723530287
801.565444825,2137.65836645,10042.8216818,392.363215536,5246.41589669,1113.60215991,754.728657343
-933.742750474,9742.00429397,9979.10763032,932.070699196,3456.94043426,870.022110556,419.570119206
347.557542595,1576.43339774,11181.2084492,57.0916307192,2527.77777093,1083.62503376,758.890967498
-486.259564166,7622.83192134,10087.2676039,14.8430513141,2691.3351202,1071.19914566,480.583752087
-101.434987096,2410.51703025,8411.74581291,923.176882655,3045.28153356,2140.71929971,955.409871515
482.816271595,7887.985984,6126.35077503,867.137033409,5222.99105654,995.931235932,68.9108758513
990.402812183,3830.42368617,7615.78618126,939.819480744,3336.91511403,1563.05332361,869.288732225
-152.595506478,4495.15579495,10673.0253715,948.764535396,4116.33392565,917.617536556,334.882066651
-9.64003323128,4108.11671753,10992.1858079,542.822464057,2301.08866265,1153.34299705,960.341377822
-742.988209815,740.740113292,13455.2545272,962.153067624,3322.84828087,806.083692657,912.982075259
1925.71553604,2530.45660575,8993.24316319,87.8402608747,3389.1341368,850.019705711,364.205757723
-1099.9793425,4629.52692908,10899.8658263,351.359830394,3081.78220757,895.781713391,33.7208317064
-1273.60735218,1280.4862544,10029.6465115,16.7204537893,3465.8719234,1927.04366261,360.774611506
-820.091560368,2671.4741438,10003.6974417,999.979300327,3969.06019839,1886.12612644,259.662240923
971.033238986,4262.18554562,11292.6713937,377.047367616,2786.15865082,1779.11960889,346.875153302
931.011132357,6046.22649439,7702.8339151,993.661901855,2702.48191228,1126.85808916,799.640618124
1019.94318348,1310.82366259,10053.2331046,893.949168986,4303.58112595,1277.63508069,771.121774878
-1448.49778112,29.3952915613,8787.27069677,933.17793668,1638.12479268,1701.86961381,320.007381242
-93.2980652157,2401.1224444,10537.6501391,302.083069067,3782.88364588,1003.23622319,681.933345954
-855.319018024,1452.95094451,9253.27349406,35.6176145603,2600.67185746,1082.8936517,442.235546604
-7.78607386715,6607.57589517,10340.1275563,318.70186134,3501.08091511,1936.30589646,948.849602819
1153.09090058,10599.4451199,9141.97222029,416.418717833,4326.28916948,2123.45602763,669.425759245
-17.9955893332,9246.24589609,8492.42759842,380.387465277,3404.28948879,578.469333906,751.211983661
-569.649935362,6172.01616933,8501.58058903,990.977209645,3284.36014419,1293.24160406,457.487442211
-1578.02900445,3470.00222636,11214.1697507,195.940517869,1923.3891785,1050.57703285,894.737362384
-185.36265111,7357.66714858,8271.33139606,613.303030898,3801.14415717,1216.25634099,373.502390377
154.192219306,1447.77752307,10437.176826,371.585976323,2254.59799428,2337.43606755,240.695950058
552.591130773,2235.43955192,9936.04935894,590.880700704,4087.22746765,1151.06975658,400.105257607
-825.054374201,1142.22420383,9750.0307121,983.784255921,1754.8342101,904.470508746,254.350938562
-788.551678777,4113.96865761,11578.1869125,390.820588216,3276.61449258,1219.42763205,245.48923608
662.810234208,3632.75564808,8264.5287371,365.298437416,3816.05362315,1234.46493981,36.1781421671
-2308.13252997,9131.71807541,11664.0009711,493.952842598,3887.41688603,1027.13232326,691.18016751
-1145.64427037,7185.87775544,10291.5215894,499.104959282,3667.63322823,1026.73670709,828.150505495
