id,age,employer_type,education,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,salary_over_50k
7002,24,Private,HS-Graduate,Never-Married,Admin,Own-child,White,Female,0,0,40,0
7003,44,Other-Govt,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,50,0
7004,42,Private,Masters,Married,White-Collar,Husband,White,Male,0,2415,55,1
7006,42,Private,HS-Graduate,Not-Married,Admin,Unmarried,White,Female,0,0,40,0
7007,48,Self-Employed,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,35,1
7008,22,Private,HS-Graduate,Never-Married,White-Collar,Not-in-family,White,Male,0,0,40,0
7009,47,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,40,1
7011,45,Private,Bachelors,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
7012,17,Self-Employed,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,15,0
7013,20,Other-Govt,HS-Graduate,Never-Married,Service,Own-child,Asian,Male,0,0,10,0
7014,26,Private,Associates,Never-Married,Sales,Not-in-family,Black,Male,0,0,50,0
7015,30,Private,HS-Graduate,Never-Married,Sales,Not-in-family,White,Male,0,0,40,0
7017,44,Private,Associates,Married,Sales,Husband,White,Male,0,0,40,0
7019,18,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,16,0
7020,52,Private,Dropout,Not-Married,Service,Not-in-family,Black,Male,0,0,40,0
7021,30,Private,Associates,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
7026,64,Other-Govt,HS-Graduate,Widowed,White-Collar,Not-in-family,White,Male,0,0,50,0
7027,25,Other-Govt,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,50,1
7029,46,Self-Employed,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,75,1
7030,22,Private,Bachelors,Never-Married,White-Collar,Own-child,White,Female,0,0,40,0
7031,26,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
7032,49,Private,HS-Graduate,Not-Married,Admin,Not-in-family,White,Female,3674,0,40,0
7033,28,Private,HS-Graduate,Never-Married,White-Collar,Unmarried,White,Female,0,0,38,0
7036,46,Private,Bachelors,Not-Married,Sales,Unmarried,Asian,Female,0,0,40,0
191,39,Private,Bachelors,Not-Married,Professional,Not-in-family,White,Male,0,0,50,1
192,47,Private,HS-Graduate,Not-Married,Admin,Not-in-family,Black,Female,0,0,37,0
193,79,NULL,Dropout,Widowed,NULL,Not-in-family,White,Male,0,0,40,0
194,26,Private,HS-Graduate,Never-Married,Professional,Unmarried,Black,Female,0,0,55,0
196,44,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,45,0
197,42,Self-Employed,Prof-School,Married,Professional,Wife,White,Female,0,0,50,1
198,19,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,40,0
199,27,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,1
200,51,Other-Govt,HS-Graduate,Married,Other,Husband,White,Male,0,0,40,1
201,28,Self-Employed,Bachelors,Married,White-Collar,Husband,White,Male,0,0,50,0
202,57,Private,Bachelors,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,45,0
204,50,Private,Associates,Married,Professional,Husband,White,Male,0,0,40,1
207,73,Other-Govt,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,20,0
208,34,Private,Bachelors,Married,Professional,Wife,White,Female,0,0,50,1
209,31,Private,HS-Graduate,Married,Sales,Husband,White,Male,0,0,55,1
210,19,Private,Dropout,Never-Married,Sales,Not-in-family,White,Male,0,0,12,0
211,25,Private,HS-Graduate,Never-Married,Service,Own-child,White,Female,0,0,50,0
213,39,Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,40,0
215,49,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
217,21,Private,Dropout,Never-Married,Blue-Collar,Other-relative,White,Male,0,0,38,0
218,31,Private,Associates,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
219,23,Private,Bachelors,Never-Married,White-Collar,Not-in-family,White,Female,0,0,45,0
223,52,Self-Employed,HS-Graduate,Married,Sales,Husband,White,Male,0,0,40,1
224,63,Other-Govt,Dropout,Married,Blue-Collar,Husband,White,Male,7688,0,40,1
226,46,Private,Bachelors,Married,Professional,Husband,White,Male,15024,0,38,1
227,53,Other-Govt,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,40,0
230,18,Private,Dropout,Never-Married,Service,Own-child,White,Male,0,0,40,0
233,34,Private,HS-Graduate,Married,Other,Husband,White,Male,0,0,40,1
234,80,Self-Employed,HS-Graduate,Married,Service,Husband,White,Male,0,0,30,0
235,34,Private,Associates,Not-Married,Other,Unmarried,White,Female,0,0,60,0
239,31,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
240,25,Other-Govt,HS-Graduate,Never-Married,Service,Own-child,White,Female,0,0,35,0
242,19,Private,HS-Graduate,Never-Married,Service,Own-child,White,Female,0,0,12,0
13058,50,Private,HS-Graduate,Not-Married,Sales,Unmarried,White,Female,0,0,55,0
13059,30,Other-Govt,HS-Graduate,Married,Professional,Husband,White,Male,0,0,40,0
13060,34,Private,Bachelors,Not-Married,Professional,Unmarried,Black,Female,0,0,39,0
13061,55,Private,Masters,Married,Professional,Husband,White,Male,0,0,52,1
13062,53,Self-Employed,Associates,Not-Married,Sales,Not-in-family,White,Female,0,0,70,0
13064,45,Private,Associates,Not-Married,Professional,Unmarried,White,Female,0,0,50,0
13070,38,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,48,1
13072,31,Federal-Govt,HS-Graduate,Married,Admin,Husband,White,Male,0,0,45,1
13073,24,NULL,Bachelors,Never-Married,NULL,Other-relative,White,Female,0,0,40,0
13074,51,Self-Employed,Bachelors,Not-Married,Sales,Unmarried,White,Male,0,2824,40,1
13077,41,Self-Employed,Bachelors,Married,Professional,Husband,White,Male,0,0,50,0
13079,45,Other-Govt,Associates,Married,Other,Husband,White,Male,0,0,40,0
13080,61,Self-Employed,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,20,0
13082,63,Other-Govt,HS-Graduate,Not-Married,Admin,Not-in-family,White,Female,0,0,27,0
13084,57,NULL,Bachelors,Married,NULL,Wife,White,Female,99999,0,45,1
13087,25,Other-Govt,Bachelors,Never-Married,Professional,Own-child,White,Male,0,0,45,0
13089,40,Private,Doctorate,Married,White-Collar,Husband,White,Male,0,0,40,1
13090,50,Private,Dropout,Not-Married,Admin,Unmarried,White,Female,0,0,40,0
13091,54,Private,HS-Graduate,Not-Married,Other,Unmarried,White,Female,0,0,40,0
13092,34,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,50,1
13093,42,Private,Dropout,Not-Married,Blue-Collar,Not-in-family,Black,Female,0,0,46,0
13094,27,NULL,HS-Graduate,Never-Married,NULL,Own-child,White,Male,0,0,40,0
13098,21,NULL,HS-Graduate,Not-Married,NULL,Own-child,White,Female,0,0,35,0
13100,30,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
13101,39,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,1887,65,1
13102,47,Federal-Govt,Bachelors,Married,Other,Husband,White,Male,0,0,45,1
13104,25,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,Black,Female,0,0,40,0
13105,68,Private,Masters,Married,Professional,Husband,White,Male,0,0,45,0
13107,35,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
13110,47,Private,HS-Graduate,Widowed,White-Collar,Not-in-family,White,Female,0,0,45,0
13111,55,Self-Employed,HS-Graduate,Married,Blue-Collar,Husband,Asian,Male,0,0,70,0
13112,72,Self-Employed,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,21,0
13114,28,Private,Associates,Never-Married,White-Collar,Not-in-family,White,Female,0,0,40,0
13116,44,Self-Employed,Bachelors,Married,Sales,Husband,White,Male,0,0,50,1
13119,49,Federal-Govt,HS-Graduate,Married,Admin,Husband,White,Male,0,0,46,0
11318,38,Federal-Govt,Associates,Never-Married,Admin,Not-in-family,White,Female,0,0,40,0
11319,33,Private,Associates,Never-Married,Sales,Other-relative,White,Female,0,0,40,0
11320,20,Private,HS-Graduate,Never-Married,Service,Unmarried,Native American,Female,0,0,40,0
11322,38,Private,HS-Graduate,Married,Blue-Collar,Husband,Black,Male,0,1740,40,0
11323,46,Private,Bachelors,Married,White-Collar,Husband,White,Male,3103,0,40,1
11324,72,Private,HS-Graduate,Widowed,Admin,Not-in-family,White,Female,0,0,6,0
11326,31,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
11327,29,Private,HS-Graduate,Never-Married,Admin,Own-child,Black,Male,0,0,40,0
11328,83,Self-Employed,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,20,0
11329,61,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,1
11331,23,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,0
11334,27,Federal-Govt,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,20,0
11335,44,Self-Employed,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,50,1
11337,66,Self-Employed,HS-Graduate,Married,Sales,Husband,White,Male,0,0,60,1
11338,22,NULL,Bachelors,Never-Married,NULL,Not-in-family,White,Female,0,0,23,0
11339,32,Private,HS-Graduate,Not-Married,Admin,Unmarried,White,Female,0,0,45,0
11340,30,Private,HS-Graduate,Married,Admin,Husband,White,Male,0,0,50,0
11341,43,Private,Associates,Married,White-Collar,Husband,White,Male,7688,0,40,1
11342,56,Other-Govt,Associates,Never-Married,Admin,Not-in-family,White,Female,0,0,45,0
11343,64,Private,Dropout,Married,Service,Husband,Black,Male,0,0,40,0
11344,31,Private,HS-Graduate,Married,Service,Other-relative,Asian,Male,0,0,30,0
11345,46,Private,HS-Graduate,Not-Married,Other,Unmarried,White,Female,0,0,55,0
11346,45,Private,HS-Graduate,Not-Married,Admin,Unmarried,White,Female,0,0,32,0
11347,41,Private,HS-Graduate,Married,Service,Husband,White,Male,0,0,40,0
11350,34,Private,HS-Graduate,Never-Married,Service,Unmarried,White,Female,0,0,40,0
11351,57,Self-Employed,Bachelors,Not-Married,White-Collar,Not-in-family,White,Male,0,0,50,1
11352,30,Private,Dropout,Not-Married,Service,Unmarried,White,Female,0,0,38,0
11353,39,Self-Employed,Bachelors,Married,Professional,Husband,White,Male,0,0,60,1
11355,21,NULL,HS-Graduate,Never-Married,NULL,Own-child,White,Female,0,0,25,0
11356,31,Private,HS-Graduate,Never-Married,Other,Not-in-family,Black,Female,0,0,50,0
11357,39,Private,Bachelors,Not-Married,White-Collar,Not-in-family,White,Male,27828,0,55,1
11358,20,Private,Dropout,Never-Married,Blue-Collar,Other-relative,White,Male,0,0,36,0
11360,36,Private,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
11361,29,Private,Bachelors,Never-Married,White-Collar,Not-in-family,White,Male,0,0,40,0
11366,18,NULL,HS-Graduate,Never-Married,NULL,Not-in-family,White,Male,0,0,40,0
11368,27,Private,Bachelors,Married,Sales,Wife,White,Female,0,0,40,0
11372,52,Private,Masters,Married,White-Collar,Husband,White,Male,0,0,60,1
11373,32,Private,Associates,Never-Married,Blue-Collar,Own-child,Black,Male,0,0,48,0
11375,36,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,60,0
11376,28,Private,HS-Graduate,Never-Married,Sales,Own-child,White,Male,0,0,55,0
11377,45,Private,Bachelors,Not-Married,White-Collar,Unmarried,White,Male,0,0,45,1
11378,25,Private,Associates,Not-Married,Service,Not-in-family,White,Female,0,0,32,0
11379,42,Private,Associates,Never-Married,Professional,Own-child,White,Male,0,0,40,0
11380,24,Private,HS-Graduate,Married,Admin,Husband,White,Male,0,0,40,0
11381,55,Self-Employed,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,30,0
11382,59,Other-Govt,Prof-School,Married,Professional,Husband,Asian,Male,0,1977,40,1
11383,31,Private,HS-Graduate,Not-Married,Service,Not-in-family,White,Female,0,0,40,0
11387,22,Private,HS-Graduate,Never-Married,Service,Own-child,Black,Male,0,0,40,0
11388,20,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,30,0
11392,19,Private,HS-Graduate,Never-Married,Sales,Not-in-family,Asian,Male,0,0,30,0
11394,21,Private,HS-Graduate,Never-Married,Service,Own-child,White,Male,0,0,25,0
11395,53,Private,Masters,Married,Professional,Husband,Asian,Male,0,0,40,1
11397,20,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,Black,Male,0,0,40,0
11399,65,Private,Masters,Never-Married,Professional,Not-in-family,White,Male,0,0,60,0
11400,55,Private,HS-Graduate,Married,Other,Husband,White,Male,0,0,40,0
11402,33,Other-Govt,HS-Graduate,Married,Blue-Collar,Husband,Black,Male,0,0,40,0
11404,21,Private,Dropout,Not-Married,Blue-Collar,Not-in-family,Native American,Male,0,0,40,0
11405,47,Private,HS-Graduate,Married,Admin,Wife,White,Female,0,0,40,0
11408,22,Private,HS-Graduate,Not-Married,Admin,Other-relative,White,Female,0,0,40,0
11410,79,Private,HS-Graduate,Married,Professional,Husband,White,Male,0,0,7,0
1624,37,Private,HS-Graduate,Never-Married,Sales,Not-in-family,White,Male,0,2339,40,0
1625,21,NULL,HS-Graduate,Never-Married,NULL,Own-child,White,Female,0,0,40,0
1627,25,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
1628,41,Self-Employed,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,55,0
1629,40,Other-Govt,Bachelors,Married,Professional,Husband,White,Male,0,0,40,1
1632,47,Private,HS-Graduate,Married,Professional,Husband,White,Male,0,0,40,0
1633,21,Private,HS-Graduate,Never-Married,Sales,Own-child,White,Female,0,0,35,0
1634,32,Other-Govt,HS-Graduate,Married,Blue-Collar,Other-relative,White,Male,0,0,40,0
1635,32,Private,HS-Graduate,Not-Married,Admin,Unmarried,Black,Female,0,0,30,0
1636,26,Other-Govt,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,10,0
1637,23,Private,HS-Graduate,Not-Married,Service,Own-child,White,Male,0,0,40,0
1638,27,Private,Dropout,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
1641,23,NULL,HS-Graduate,Never-Married,NULL,Own-child,White,Female,0,0,30,0
1642,39,Private,Associates,Not-Married,Admin,Other-relative,White,Male,0,0,60,0
1643,22,Private,Associates,Never-Married,Sales,Own-child,White,Male,0,0,30,0
1645,34,Other-Govt,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,Native American,Male,0,0,40,0
1648,36,Federal-Govt,HS-Graduate,Not-Married,Admin,Unmarried,Native American,Female,0,0,40,0
1649,52,Private,HS-Graduate,Married,Blue-Collar,Husband,Black,Male,0,0,99,0
1650,38,Self-Employed,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,40,0
1651,33,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
1652,18,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,35,0
1653,38,Private,Associates,Not-Married,Admin,Unmarried,White,Female,0,0,40,0
1655,30,Private,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,45,1
1656,35,Other-Govt,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,50,1
1658,20,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,0
1660,19,Private,HS-Graduate,Never-Married,Sales,Own-child,White,Female,0,0,15,0
1661,53,Federal-Govt,HS-Graduate,Married,Sales,Husband,Black,Male,5013,0,40,0
1662,18,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Female,0,0,20,0
1663,44,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,45,0
1664,57,Private,Dropout,Not-Married,Service,Not-in-family,Asian,Female,0,0,37,0
1665,36,NULL,HS-Graduate,Never-Married,NULL,Not-in-family,White,Female,0,0,40,0
1666,40,Self-Employed,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,70,0
1667,33,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,50,1
1668,19,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,36,0
1669,40,Other-Govt,HS-Graduate,Never-Married,Service,Own-child,Native American,Male,0,0,84,0
1671,47,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,65,1
1674,23,Private,HS-Graduate,Never-Married,Service,Not-in-family,Black,Male,0,0,30,0
1677,67,Private,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,Black,Male,0,0,40,0
1683,33,Self-Employed,HS-Graduate,Married,Service,Wife,White,Female,0,0,10,0
1684,23,Private,HS-Graduate,Never-Married,Service,Not-in-family,White,Male,0,2339,45,0
1685,37,Other-Govt,HS-Graduate,Widowed,Blue-Collar,Unmarried,White,Female,0,0,40,0
1686,30,Private,Masters,Not-Married,Professional,Unmarried,White,Male,0,1726,40,0
1687,41,Private,HS-Graduate,Not-Married,Service,Unmarried,White,Female,0,0,40,0
1689,47,Federal-Govt,Associates,Married,White-Collar,Husband,White,Male,0,0,40,0
1690,24,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,40,0
1694,40,Private,HS-Graduate,Not-Married,Service,Unmarried,Black,Female,0,0,40,0
1695,67,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,0
1696,55,Private,HS-Graduate,Married,Admin,Wife,White,Female,0,0,18,0
1699,52,Private,Prof-School,Married,Professional,Husband,White,Male,15024,0,40,1
1700,22,NULL,HS-Graduate,Married,NULL,Wife,White,Female,0,0,30,0
1702,45,Private,Associates,Never-Married,Service,Unmarried,White,Female,0,0,40,0
1704,41,Self-Employed,Bachelors,Never-Married,White-Collar,Not-in-family,White,Male,0,0,40,0
1705,32,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,40,1
1706,57,Other-Govt,Masters,Married,White-Collar,Husband,White,Male,0,0,60,1
1708,44,Other-Govt,Associates,Married,Other,Husband,White,Male,0,0,50,1
12267,34,Private,Associates,Married,White-Collar,Husband,White,Male,0,0,60,1
12271,60,Self-Employed,HS-Graduate,Married,Blue-Collar,Wife,White,Female,0,0,40,0
12272,42,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,85,0
12273,32,Other-Govt,HS-Graduate,Not-Married,Other,Not-in-family,White,Male,0,1408,40,0
12274,31,Private,HS-Graduate,Married,Other,Husband,White,Male,0,0,40,1
12275,25,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,36,0
12276,25,Private,Dropout,Married,Service,Husband,Black,Male,3103,0,40,0
12277,41,Self-Employed,Associates,Married,Blue-Collar,Husband,White,Male,0,1977,50,1
12278,26,Private,HS-Graduate,Never-Married,Service,Not-in-family,White,Male,0,0,40,0
12279,45,Other-Govt,Bachelors,Married,White-Collar,Husband,Black,Male,7688,0,65,1
12280,35,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,45,1
12281,21,Private,Dropout,Never-Married,Service,Other-relative,White,Male,0,0,40,0
12282,39,Federal-Govt,HS-Graduate,Married,Other,Husband,White,Male,0,0,40,1
12283,22,Private,Bachelors,Never-Married,White-Collar,Own-child,White,Male,0,0,45,0
12284,66,Self-Employed,Bachelors,Married,Blue-Collar,Husband,White,Male,2290,0,40,0
12285,32,Federal-Govt,HS-Graduate,Not-Married,Admin,Unmarried,White,Male,0,0,40,0
12286,39,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,0
12288,26,NULL,HS-Graduate,Never-Married,NULL,Not-in-family,White,Male,0,0,40,0
12289,31,Private,HS-Graduate,Not-Married,Admin,Unmarried,White,Female,0,0,40,0
12290,27,Private,Dropout,Never-Married,Service,Own-child,Other,Male,0,0,40,0
12291,34,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,45,1
12292,43,Other-Govt,Masters,Married,White-Collar,Husband,White,Male,0,0,50,1
12295,23,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
12296,29,Private,HS-Graduate,Never-Married,Admin,Unmarried,White,Female,0,0,40,0
12297,34,Private,Associates,Never-Married,Other,Unmarried,White,Female,0,0,40,0
12299,42,Private,Associates,Married,Sales,Husband,White,Male,0,0,45,1
12300,51,Other-Govt,HS-Graduate,Not-Married,Admin,Unmarried,White,Female,0,0,40,0
12301,34,Private,HS-Graduate,Not-Married,Admin,Unmarried,Black,Female,0,0,40,0
12302,60,Self-Employed,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,70,0
12303,41,Private,HS-Graduate,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,40,0
12305,46,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Female,2354,0,40,0
12306,22,Private,HS-Graduate,Not-Married,Service,Own-child,White,Female,0,0,35,0
12309,46,Self-Employed,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,40,1
12310,40,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,30,0
12312,28,Self-Employed,HS-Graduate,Never-Married,Professional,Own-child,White,Male,0,0,30,0
12313,67,NULL,HS-Graduate,Married,NULL,Husband,White,Male,0,0,15,1
12318,45,Private,Bachelors,Never-Married,Service,Not-in-family,Black,Female,0,0,44,1
12319,32,Private,Dropout,Not-Married,Blue-Collar,Own-child,Black,Male,0,0,45,0
12320,30,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Female,0,0,30,0
4522,43,Private,HS-Graduate,Married,Blue-Collar,Husband,Asian,Male,0,0,40,0
4524,54,Private,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,40,1
4525,26,Private,Bachelors,Never-Married,Professional,Not-in-family,Asian,Male,4650,0,40,0
4526,28,Other-Govt,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,1669,40,0
4527,57,Private,Associates,Not-Married,Admin,Unmarried,White,Female,0,0,40,0
4528,35,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
4529,61,Self-Employed,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
4530,48,Private,HS-Graduate,Not-Married,White-Collar,Not-in-family,White,Female,0,0,65,0
4531,30,Self-Employed,Bachelors,Not-Married,Sales,Not-in-family,White,Male,0,2444,55,1
4532,70,Self-Employed,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,0
4534,34,Private,HS-Graduate,Never-Married,White-Collar,Not-in-family,White,Female,0,0,40,0
4536,41,Self-Employed,Dropout,Not-Married,Blue-Collar,Unmarried,White,Male,0,0,40,0
4538,59,Private,HS-Graduate,Married,Blue-Collar,Husband,Black,Male,0,0,40,0
4540,30,Other-Govt,HS-Graduate,Married,Blue-Collar,Husband,White,Male,4386,0,70,1
4541,52,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,32,0
4544,25,Private,HS-Graduate,Never-Married,Admin,Own-child,Black,Female,0,0,40,0
4545,31,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
4547,29,Private,Associates,Never-Married,Admin,Not-in-family,White,Male,0,0,70,0
4549,40,Private,Associates,Married,Admin,Husband,White,Male,0,0,40,0
4554,40,Other-Govt,Bachelors,Never-Married,White-Collar,Own-child,White,Female,0,0,40,0
4556,18,Private,HS-Graduate,Never-Married,Sales,Own-child,White,Female,0,0,24,0
4558,21,Private,HS-Graduate,Never-Married,Sales,Own-child,White,Female,0,0,30,0
4560,53,Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,60,0
4561,33,Private,HS-Graduate,Married,Admin,Husband,White,Male,0,0,40,0
4562,35,Self-Employed,HS-Graduate,Not-Married,Service,Unmarried,White,Female,0,0,20,0
6086,58,Other-Govt,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
6090,49,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,50,1
6093,45,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
6094,27,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,50,0
6096,50,Private,Masters,Never-Married,White-Collar,Not-in-family,White,Male,27828,0,48,1
6097,65,Self-Employed,Masters,Married,Professional,Husband,White,Male,0,0,16,0
6098,36,Federal-Govt,HS-Graduate,Married,Admin,Husband,White,Male,0,0,40,1
6102,18,Private,Dropout,Never-Married,Sales,Own-child,White,Female,0,0,20,0
6105,46,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,65,1
6106,37,Other-Govt,Prof-School,Married,Professional,Husband,White,Male,0,0,60,1
6107,31,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Male,0,0,40,0
6108,38,Private,HS-Graduate,Never-Married,White-Collar,Not-in-family,Asian,Female,0,0,35,0
6110,25,Other-Govt,Bachelors,Never-Married,Admin,Not-in-family,White,Female,0,0,40,0
6111,30,Private,HS-Graduate,Never-Married,Admin,Unmarried,Black,Female,0,0,40,0
6112,45,Private,Dropout,Never-Married,Blue-Collar,Unmarried,White,Female,0,0,42,0
6113,28,Self-Employed,Masters,Married,Sales,Husband,White,Male,5178,0,40,1
6114,58,Private,Bachelors,Not-Married,White-Collar,Not-in-family,White,Male,0,0,40,0
6115,44,Self-Employed,Prof-School,Married,Professional,Husband,White,Male,0,0,60,0
6117,54,Private,HS-Graduate,Married,Blue-Collar,Husband,Black,Male,0,0,40,0
6118,40,Other-Govt,Masters,Not-Married,Professional,Not-in-family,White,Female,0,0,50,0
6119,24,Private,Bachelors,Never-Married,Sales,Own-child,White,Female,0,1504,40,0
6120,26,Private,Bachelors,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,50,0
6121,29,Private,Bachelors,Never-Married,Admin,Not-in-family,White,Female,0,0,50,0
6122,50,Private,Associates,Married,Professional,Husband,White,Male,0,0,40,0
6123,22,Private,HS-Graduate,Married,White-Collar,Wife,White,Female,0,0,40,0
6125,25,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,50,0
6126,35,Private,Bachelors,Never-Married,White-Collar,Not-in-family,White,Male,0,0,40,0
6127,42,Private,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,50,1
6128,45,Self-Employed,Prof-School,Married,Professional,Husband,White,Male,7298,0,60,1
6129,28,Private,HS-Graduate,Never-Married,Service,Not-in-family,White,Female,0,0,60,0
6131,34,Other-Govt,HS-Graduate,Married,Other,Husband,White,Male,0,0,40,1
6132,49,Private,Masters,Married,White-Collar,Husband,White,Male,0,0,40,1
6133,39,Private,HS-Graduate,Married,Service,Wife,White,Female,0,0,60,0
6134,17,Private,Dropout,Never-Married,Service,Other-relative,White,Female,0,0,25,0
6135,20,Private,Dropout,Never-Married,Blue-Collar,Unmarried,White,Female,0,0,40,0
6136,53,Private,HS-Graduate,Married,Service,Wife,White,Female,0,1573,40,0
6138,49,Private,Bachelors,Never-Married,Other,Not-in-family,White,Female,0,1564,40,1
6139,57,Self-Employed,Bachelors,Married,White-Collar,Husband,White,Male,0,2415,40,1
6141,19,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,35,0
6142,58,Private,HS-Graduate,Widowed,Blue-Collar,Unmarried,White,Female,0,0,37,0
6145,46,Private,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
6147,33,Private,Bachelors,Never-Married,Sales,Own-child,White,Male,0,0,40,0
6149,30,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,1
