zipf0.01,zipf0.5,zipf1,zipf1.5,zipf2,zipf2.5,zipf3
1141,1,1,4,1,1,1
745936587902759,1,3,1,1,1,1
303220214807773120,3,1,1,1,1,1
6491,1,2,1,1,1,1
22851961,5,1,1,2,1,1
310,1,1,1,1,1,1
472418,2,2,1,1,1,1
378451016405702,1,3,2,1,1,1
10008388981416874,4,1,1,1,1,1
1338637,21,2,3,1,1,1
1630113551,1,3,1,1,1,1
25862807174822496,107,1,1,1,5,1
1996488985416484,5,1,1,1,2,1
65999199088286,4,1,5,1,1,1
496015181903207,1,1,1,1,1,1
14876993876701544,1,15,1,1,1,1
40826079090199,2,63,1,1,1,1
4,1,2,1,1,1,1
161687456,1,3,1,1,1,1
600362899,2,3,1,1,1,1
24067974117097924,1,1,1,1,1,2
8039791,1,1,18,1,1,1
3,1,1,1,3,1,1
540289161287719,12,1,1,1,1,1
1907231203,11,2,1,1,1,1
474887357,2,31,1,1,1,2
103291440,3,1,4,1,2,1
11457655,4,1,1,1,1,2
140155579867820240,1,2,1,1,1,1
229507695489372000,4,1,1,1,1,1
480514335,52,2,1,1,1,1
66712392637,1,370,1,1,1,1
127233354566,6245,2,1,1,1,1
17896445,1,1,1,3,1,1
12991923750711860,1,1,1,2,1,2
1237528047528,1,1,2,1,1,1
2,78,1,1,1,1,1
522754402274,3,1,1,1,1,2
21531009013243,1,1,1,4,1,1
70681982,13,1,1,1,1,1
20099375,1,1,1,2,1,1
117315351150323904,255,2,2,1,1,1
3,14,1,2,1,1,1
2251,1,7,6,1,1,1
46763,1,1,1,1,1,1
70,1,5,1,3,1,1
1,1,2,1,1,1,1
1253,1,31,1,1,1,1
33834,2,1,1,1,1,1
115527677103559680,1,3,1,4,1,1
6585448225486675,8,1,1,1,1,1
3040546444,1,1,5,1,1,2
11846667280165828,2,1,1,1,1,1
4339,2,3,13,1,1,1
16695221,2,2,1,1,1,1
280911451777328192,1,9,2,1,1,1
133671197510220384,1,1,2,1,1,1
59,7,1,2,1,1,1
16042250968,1,5,1,1,6,1
10174881167017146,2,1,2,1,1,1
490218064554024384,9243,11,1,1,1,1
2,1,2,1,1,1,2
99465968298190,2,1,1,1,1,1
4957380064740020224,6,1,1,1,1,1
1,43,3,3,1,1,1
766252972454820096,2,1,1,2,1,1
24695778,5,4,1,1,1,1
41215826237,666,2,1,1,1,1
631876144,10,3,1,1,1,1
1086,2,2,1,1,2,1
162,3,1,5,1,1,1
700183053326653,1,1,1,1,1,1
637,1,2,4,1,1,3
12763236,180,1,2,1,1,1
1107503109167611,2,8,2,1,1,1
2053559566,1,1,1,1,1,1
3574,9,1,6,1,2,1
43589480822,2,1,1,3,1,1
23,70,1,2,1,1,1
452795878766331,2,1,1,1,1,1
5423767567802,12,1,1,1,1,1
855248348,1,1,1,1,1,1
60943,1,1,1,1,1,1
6341685641498295,31764,2,1,3,1,1
4,1,1,1,1,1,1
1717574953902608,4,1,1,1,2,1
4316777824249,193,1,7,1,1,1
18,3,1,2,1,1,1
9665148522339,4,1,1,1,1,1
476267776026,9,1,1,1,1,1
21839772798177,14,1,2,1,1,1
25859860140537,1,9,1,1,1,3
17,4,1,3,1,1,1
950710,10,1,1,1,1,1
14,2,3,1,1,1,1
63101629,1,1,3,1,2,1
758493668,4,2,1,1,1,1
2339268133509,2,1,2,2,1,1
28602348,5,3,1,2,1,1
389519840102588,8,2,1,2,1,1
95,6,1,1,1,1,1
5,1,1,1,1,4,1
1626613,4,4,2,1,1,1
11389870614910096,265,1,12,1,1,1
3286760316106013,1,8,1,1,2,2
294392,19,1,1,1,1,1
744348472247,13,1,1,2,1,1
1219230986084242944,3,1,1,1,1,1
1381201,34,4,9,1,2,1
998723,1,1,1,1,1,2
97419710082765,1,1,1,1,1,1
21,7,1,3,1,1,1
1343736,1,1,1,1,1,1
286841,9,1,1,1,1,1
397490,7,12,1,1,1,1
255918893,2,1,2,1,1,1
141114929679531,1,1,7,1,1,1
14700028471633900,4,1,2,1,2,1
5,584,1,1,1,1,1
7210258059446,59,1,1,1,1,1
492232202516959936,2,7,1,2,1,1
1,23028,1,1,3,1,1
5433194871968886,1,1,1,2,6,1
3216131644154,4,11,3,1,1,1
7,1,1,1,1,1,1
1097593832563,6,1,1,1,1,1
54553757026919,1,1,1,6,1,1
2385782,1,1,1,1,1,2
12598,3,2,1,1,1,1
2,1236,2,1,1,1,1
14621,1,2,1,1,1,1
51274704,1,5,1,1,1,1
2177,325,1,1,5,1,1
3223245372,38,1,2,1,1,1
15,2,6,2,1,1,1
16,5,2,11,1,1,1
3828,6,1,1,1,1,1
775845283750806,1,1,1,1,1,1
14865273995,305,2,1,1,1,1
54663737246284496,1,4,1,1,1,1
4,27,2,2,1,1,1
2,4,1,1,2,2,1
2792536894379501056,6,1,1,1,3,1
4508658179165035008,2,1,1,1,1,1
1989158392965721,10,1,2,1,1,1
166492819863,1,1,5,1,1,3
726941872098,10,15,1,3,1,1
171947346119907648,18,1,1,1,1,1
40844952535874664,2,2,1,1,1,1
24112392,536,2,1,1,1,1
33,5,9,1,1,1,1
80426258,1,4,1,1,1,1
13611109957411,5,3,1,1,1,1
147994388651441920,1,12,1,1,1,1
119,1,2,1,1,1,1
190054908489473,39,3,2,1,1,1
1593745,1,1,3,1,1,1
394,2,74,1,1,1,1
140,117,1,2,1,1,1
18908389605,1,8,1,1,1,1
15127574251082912,1,5,1,1,1,1
103215545000014992,1,139,1,1,1,1
33834396602,5,4,1,4,1,2
6514401424820585472,1,14,1,1,1,1
78,46,1,1,1,1,1
47162,1,2,1,1,1,1
9098,1,3,1,2,1,1
315471480750624704,2,2,1,1,1,1
1583485416108,1254,2,1,1,3,2
8943766985,153765,1,1,1,1,1
171595,40,3,1,1,1,1
569045218,7,1,2,1,1,1
64149560086333,1,1,1,1,1,1
6265,1,1,1,1,1,1
142190411906148,1,1,1,1,1,1
13993893172,8,3,2,1,1,1
8160246555149154304,495,1,1,1,1,2
88417220282,1,1,1,3,1,1
279863,1,2,2,1,1,1
6766,4,1,1,3,1,1
13604307,1,2,1,1,1,1
226451128,5,1,1,1,1,1
603471,7,1,2,1,1,1
7910985279885887,4,2,1,1,1,1
53645785042431,1,1,2,1,1,1
1592846,1,3,1,1,1,2
2755070362711,1,1,1,1,2,1
5024205735906365440,1,1,1,1,1,1
3727830,1,2,1,1,1,1
298040592,3,1,2,1,1,1
164,32,17,8,1,1,1
9430764,2,2,1,1,1,1
4664370591640982,1,1,1,1,1,1
14717065,3,1,2,1,1,2
12410001594692820,1,4,1,1,1,1
99979823555221440,1,2,1,1,1,1
11558288781212,1,1,1,1,1,1
1075694,9,1,1,1,2,1
108,2,1,1,2,1,2
2238937,14,1,1,1,1,2
2821986147335,1,2,1,1,1,1
38239111427,64,2,1,1,3,1
7254979818115,2,1,1,2,3,1
826968080,1,3,1,1,1,1
2293091837257,22,2,1,1,1,1
32980,464,3,1,1,1,1
16920845,1,1,1,1,1,1
66,366,121,1,1,1,1
18283191794796,1,1,3,1,2,1
3181617227648969216,9,1,1,1,1,1
437342547,1,1,1,1,4,1
2498219438656396800,52,1,5,1,1,1
1238021510882555,337,1,6,1,1,1
31050232411660,2,1,3,1,1,1
65,1,1,1,1,1,1
254749325110,2,2,1,1,1,1
3952979113615416320,1,1,1,1,1,3
7411995540511,2,1,5,1,1,1
12713834,2,1,3,4,2,1
3141530835721,3,3,2,1,1,2
364811602430,10,1,1,1,1,1
53552867339749,2,1,1,1,4,1
134468158,1,3,1,1,2,1
6092,3,1,1,1,1,1
6564464320013595648,1,1,1,3,1,1
3715333,2,2,1,3,1,1
90671604,5,1,1,1,1,1
9726318294248,1,1,1,1,1,1
371042060,4,4,1,1,1,1
6119425224300,1,1,1,1,1,1
458926474,2,49,1,9,1,1
233150,6,625,1,1,1,1
1291826409167505920,2,2,1,1,1,1
62977848,49,1,1,1,2,1
891931048943339,2,1,2,1,1,1
457764,2,2,2,1,1,1
2089456088522,1,1,25,1,1,1
1308859956001381,10,4,1,1,1,1
5792267768238212,1,1,2,2,1,1
1766207,1240,1,1,1,1,1
350077394801233,1,1,1,1,1,1
165548780803281216,3,1,1,1,1,1
878857271975608960,22,6,3,1,1,1
698292216,360,8,1,1,1,1
1449885772225539840,2,1,1,1,1,1
50382,4,2,1,1,1,1
979980153448426368,1,3,1,1,1,1
13026969,1,3,1,1,1,1
750759923283018,16,1,1,1,1,1
36,3,3,2,3,1,1
657,16,2,1,4,1,1
31118,3,3,1,1,1,1
2,80,1,2,1,1,2
864055737623,1,5,1,1,2,1
317779043577,1,1,1,1,1,1
44757374,1,2,9,1,1,1
1688,100,1,2,4,1,1
1908664073845490,1,36,1,1,1,1
22,5,2,1,1,1,1
10398816,1,12,1,1,1,1
434567508197116,1,1,2,1,1,2
2165,1,1,1,4,1,1
11,2,1,1,1,1,1
108115705025585200,72,1,1,1,1,1
10269014787046864,47,1,1,2,1,1
1695266556895989,2,1,1,1,1,1
92,1,4,1,1,1,1
27633823134013,4,1,1,1,1,1
8472625231,10920,1,2,1,2,1
4169262729112845,21,2,1,1,1,1
708,2,1,3,1,1,1
707312990294201088,76,1,1,1,1,1
7338,1,1,1,1,1,1
2861,1,1,1,1,3,1
144814053277312224,263,1,1,1,1,1
4928634,10,1,1,3,1,1
1,1114,1,1,1,1,1
32207513,1,4,1,1,1,2
533234093098,1,1,2,1,3,1
1,3,1,1,1,1,1
13,11,10,1,1,1,1
1047,5,7,1,1,1,1
90686240795,1,1,1,1,1,1
7147,1,4,1,1,1,1
2570117136546,1,6,1,1,1,1
22256179,1,1,2,1,2,1
24902634351,2,77,1,1,1,1
294,4,1,1,1,1,1
1,2,1,2,1,1,1
563638,7,1,1,3,1,1
2598142257378,1,1,1,1,1,1
263543178485712,23,5,2,1,1,1
442722,1,5,1,1,1,1
71018396947440040,2,1,1,2,1,1
37,1,1,3,1,1,1
490581838670321984,2,2,3,1,1,1
39743030949547032,977,1,1,1,1,1
81941495240,1,1,1,1,1,1
9755358761485060,1,1,1,6,1,2
207745606039011,7,1,1,1,1,1
146915165454192928,2,1,1,1,1,1
7,308,2,1,1,2,1
8165,6,1,2,1,1,1
147,1,1,1,1,1,1
6750712025437,10,1,3,1,1,1
629342230145577,2,1,1,1,1,1
613308,2,1,3,1,1,1
2342,16,1,1,1,1,1
1725438002900256,1,2,1,1,1,1
1869246164029139,5,1,2,5,1,1
7312782361585,2,168,1,1,1,1
8941409797547,7,1,1,1,1,1
455076956533652,1,1,1,5,1,1
529591,2,1,2,1,4,1
24898968864,6,1,1,1,1,1
1168426607420464384,1,1,1,2,2,1
10727430727470108,1,7,1,1,2,1
12,1,1,3,1,1,1
56340,1,18,1,1,1,1
3602973185,1,2,1,1,1,6
2011063,1,3,1,1,1,1
5519061,4,2,1,1,1,1
2793909312,2,1,1,1,1,1
25467163678535,3,1,1,1,1,1
1,2,1,1,3,1,1
6332626857018543104,1,1,3,1,1,1
7,1,1,1,1,1,1
4937166630701385,12,1,1,6,1,1
33584671558208,7,1,4,1,1,1
9,1,1,3,1,1,1
553811311619,1,1,3,1,1,1
1668,2195,1,1,2,1,1
1,15,3,4,2,1,1
5197857840801,6,1,1,1,1,1
6263094776,1,1,2,2,1,1
6799253268703051776,1,3,1,1,1,1
471,2,1,1,1,1,1
15498145877651578,2,3,1,1,2,1
1,53,1,1,1,1,1
90669,1,2,1,2,1,1
928244606,51,1,3,1,1,1
28942149626920,1,1,1,1,1,1
1,4,1,1,1,1,1
122618715717409,8,13,1,1,1,1
60424704,3,1,1,1,1,1
1563411,1,3,1,2,1,2
1550878133,2,5,1,1,1,1
331,1,20,1,1,1,1
119740,275,1,1,1,1,1
391766563804,1,1,4,1,1,1
60809,4749,4,2,1,1,1
1,1,1,1,1,1,1
840669260519150976,1,1,1,1,1,1
6790993810879414,1,1,1,1,1,1
2285,12,2,1,1,1,1
21551558,8,1,1,1,2,1
1732739550,1,1,5,1,3,1
31023963687263,1,1,1,1,1,1
3887649146,2,1,1,1,1,1
2007920170,1,1,1,1,1,1
54,1,1,2,1,4,7
11673392906478,1,1,4,1,1,1
11782614626997196,11,1,3,6,1,1
1256644,122,3,1,1,1,1
24,5,1,1,4,1,1
78,1,1,1,5,1,1
26735580867910864,2,1,16,2,1,1
111369374,1,2,1,1,2,1
44022752843872512,256,2,1,1,1,1
7319683713869,1,1,1,2,1,1
1489,3,1,8,1,3,1
8845059686,60,7,1,1,1,1
14837344,1,3,1,1,1,1
214139200534261376,1,1,1,1,1,1
2253833050178315,1,1,1,1,1,1
925029133583278976,1,1,1,1,1,1
67732215198,2,3,2,1,1,1
2410,2,4,1,1,1,1
4,3,30,2,1,1,1
10723511891561856,1,1,2,3,1,1
3484840331961,12,1,1,1,1,1
1303339039362789,10,1,1,1,1,1
288727,1,1,9,1,3,1
112128862308020,2,2,1,1,1,1
180,3,1,1,1,1,1
2437883831346983,2,15,4,1,1,1
1575412416509523712,1,2,1,1,1,1
783523074654513664,1,1,1,1,1,1
1208538537958637312,21,1,1,1,1,1
189980,18,73,1,1,1,1
151111,1,1,3,1,1,1
3411510575652,10,1,1,2,1,1
375,3,1,1,1,1,1
217669325922982688,6,1,1,1,1,1
3924,1,2,2,1,1,1
4591838601,1,1,1,1,1,1
2457,1,4,1,1,2,1
274,3,1,2,1,2,1
1861082825,1,7,1,1,1,1
914462983981683072,3,1,2,1,1,1
605676886254991104,352,2,2,1,3,1
55011541,118,1,1,1,1,1
882526401165912320,1,1,1,1,1,1
3,1,1,1,1,1,1
242002,1,1,1,1,1,1
146233064773728,4,2,1,1,1,1
14583441826,1,2,1,3,4,1
487915387513562944,1,2,1,1,1,1
126,19,3,1,1,1,1
778724554543,1547,1,2,1,1,1
648089746,1,4,1,1,1,1
4508906704115,50,1,1,2,1,1
3392194238629,1,1,1,1,1,1
1164768,2,3,1,1,1,1
693499,2,230,1,1,1,1
156759957712128,3,2,1,1,1,1
10223967933010,83,3,2,1,1,1
3312314348156373504,1,1,1,1,1,2
40356311013,2,1,1,1,1,1
1286826670150336000,1,1,1,1,1,1
30846138527,53,1,3,4,2,1
62886,1,1,1,1,1,2
162162163,1,2,2,1,1,1
4069439654688421,4,1,2,1,1,1
1454355988695,2,1,2,1,8,1
200681042866529280,6,1,1,2,1,1
6648,1,1,1,1,1,1
132594290378883,5,1,1,1,1,1
360844631205465,1,1,1,1,1,1
22140,1,1,1,2,1,1
54142875,196912,2,1,1,1,1
241262803882,1,2,1,1,3,1
161865,1,1,1,1,1,1
49950,11,4,1,1,1,1
210932848656,1,1,1,1,1,1
777638807966358,33,2,4,1,1,1
4116415,1,2,1,2,1,2
2,1,1,1,1,1,1
1232065,10,22,1,1,1,1
1842655742266693,1,3,1,1,1,1
197861297006,1,1,18,1,1,1
55061307886,187,2,1,1,1,1
563619552036,1,1,1,1,1,1
3520713351885,3,2,1,1,1,1
846651354,2,1,1,1,1,1
130132,4,1,1,1,1,1
1470888357,45,1,1,1,1,1
1368271317,9,1,1,1,2,1
276163762654844640,1,1,1,1,1,1
257289902361,19,2,1,1,2,1
283151044517,4,1,7,1,1,1
1651096043,1,1,1,2,1,2
2,477,1,1,2,1,1
14070784556536802,1,1,1,1,2,1
36727598831675816,77,9,1,1,1,1
473,1,1,1,1,1,1
13424358463,5,1,1,2,1,1
3,2,4,2,1,1,1
49182,1,1,1,5,1,1
342,2,2,1,4,1,1
3614290474554,1,7,2,2,1,1
45494544428100792,2,1,2,1,1,1
1978796394841,1,1,1,1,1,1
6268,2,2,2,1,1,1
1352766,1,6,2,1,7,1
4062917112692,2,1,1,1,1,1
45505,57,5,2,1,1,1
486546184459427,1,1,1,1,1,1
54116260785,57,2,6,1,1,1
13067412169667,371,2,1,1,1,1
1667166746603,1,6,2,8,1,1
3022143470557109248,9,1,1,2,1,1
134768360413748,1,3,2,1,7,1
279410905823571936,6,2,1,1,1,1
5233,250,1,1,1,1,1
3,2,2,5,1,2,1
1452083875,2,1,3,1,1,1
1102,1,3,1,2,1,1
80616580157586592,78,1,1,1,1,1
29073928,3,21,1,1,1,1
1660782,1,1,1,1,1,1
10180734873815640,45,3,1,1,1,3
50071,175,2,1,1,1,1
226507203051380,1,2,2,1,1,1
841,1,8,1,1,1,1
2800,3,1,4,1,1,2
13447882253,28,1,1,1,1,1
1531826,78,4,1,1,1,2
64,28,2,1,1,1,1
732451410266121,1,1,2,1,1,1
17,11,7,1,1,1,1
1668,1,1,1,1,1,1
5793,1,2,2,1,1,2
322213919332233088,2,1,8,1,1,1
42809012262351,1,1,1,1,1,1
3,1,1,1,2,1,1
1094874338659042,1,1,1,1,1,1
15197248590623388,1,1,1,1,1,1
290,1,1,1,1,1,1
643534673961,27,2,1,1,1,1
3507897758028,2405,1,4,1,1,1
236950570346589920,31,1,2,4,1,1
23327992,2,2,1,1,1,1
462354894,2,1,5,1,1,1
154,3,1,3,1,1,1
1260605,1,1,1,1,1,1
5815415546154984448,2,1,1,1,1,1
115988415534591312,2,1,1,1,1,1
1483063149924614,66,5,1,1,1,1
5473336159282418,613,105,1,1,1,1
225860692695717,1,1,1,1,1,1
53302751,288,2,2,1,1,1
757670514696,1,3,1,1,1,1
2353491343120,1,1,1,1,1,3
355515,1,1,3,1,1,1
205286700179,2,3,1,5,1,1
25558190099,3,1,3,1,1,1
1756308148565266,1,5,3,1,1,1
1525,2,1,1,5,1,1
3660999901794,14,4,1,1,1,1
7468880,1,2,1,1,1,1
1244679003060207,1,1,4,2,1,1
27839956601408468,7,1,1,1,1,1
300630,1,1,1,1,1,1
377172258289159296,3,1,1,1,1,1
539086799437693,1,21,1,1,1,1
762116,12,1,1,1,1,1
6,3,2,2,2,1,1
1978386380291018496,3,3,3,1,1,1
82,5,136,1,1,1,1
227655962079,8,1,3,1,1,1
298941004,1,1,1,1,2,1
761237650,1,2,1,1,1,1
66298018512900,31,1,2,1,1,1
34093863572859,10,1,67,1,1,1
35287322,7,2,1,1,1,1
12571160842,1,1,1,1,1,1
1529,33,1,1,1,1,1
86806,2,1,1,1,1,1
228,1,2,1,1,1,1
15862512494295984,26,2,2,1,1,1
48,1,2,1,3,1,1
3212,1,1,1,1,1,1
20,359,1,1,1,1,1
54001,14,1,1,1,1,1
209871169,1,2,1,1,1,1
180864,2,1,1,1,1,1
142875,1,4,1,11,1,1
1,9,1,2,4,2,1
28,15,1,1,2,2,1
4910050453,1,6,1,1,1,1
3753667589328,3,8,1,1,2,1
139674788,1,1,1,1,1,1
57381968645916032,1,1,2,1,1,1
45350865454208,2,4,1,1,1,1
27549950898,2,1,1,1,1,1
3,10,1,6,9,1,2
279734476502,1,4,1,2,2,1
2454,1,1,1,1,1,1
198803053534,4,1,1,1,1,1
32,1,20,1,1,1,1
139178656087744,1,1,1,1,2,1
177,2,75,1,1,1,2
15499773,1,5,1,1,1,1
15,62,1,1,4,1,1
1432865285644174,4,1,1,1,2,1
13343339882,2,1,4,1,1,1
787315743,2,1,1,6,1,1
253145356271,2,11,1,1,1,1
98334718661,1,1,1,1,1,1
1350,25,11,1,1,1,1
137957,1,2,1,1,1,1
112975906051893888,1,1,1,1,1,2
6,2,1,1,1,1,1
1228064986804,1,1,1,1,1,1
89316734939,2,2,1,2,1,1
1483971352130869,1,7,1,1,1,1
8180,2,4,2,7,1,1
1173724197762527232,45,1,3,2,1,1
284687642,1,1,1,2,1,1
6390384428417,2,1,1,1,1,1
461834332,2,1,1,1,1,1
1029786431057788800,1,32,3,1,1,1
99484383783419,1,491,1,2,2,1
2905666725176,3,1,1,1,1,1
287216361013091808,11,6,1,1,1,1
126863871560475872,1,1,1,1,1,1
854125,25,3,1,1,1,2
22451477,1,1,1,1,2,1
1,5,3,1,1,2,1
1921,6,1,1,1,1,1
887410233587,1,1,1,1,1,1
138598356121508,5,2,1,1,2,1
1550,34,16,1,1,1,1
78660329,1502,1,1,2,2,1
3026817,12,1,1,2,3,1
1028,1,1,1,1,1,1
10958693875,1,1,1,1,1,1
11730,1,6,1,1,1,1
5992597716397004800,30,2,1,1,1,1
35703,200,3,1,1,1,1
5838,3,2,1,1,1,1
553356702942411,1,1,1,1,1,1
44668892720082,1,1,2,1,1,1
183,8,1,2,1,1,1
768914272,1,1,2,1,1,1
176699241,3,3,2,1,1,1
1409019350276079,2,4,1,2,3,1
3543654869515884032,3,10,1,3,1,1
3,1,1,2,2,2,1
4864745389,2,5,131,1,1,1
1186,1,1,1,1,1,1
394024970878,1,3,2,1,1,1
812767803030891,1,1,1,2,1,1
657585,2,1,1,1,2,1
215350000921,13,2,1,1,1,1
16071973514105616,1,1,4,2,1,1
16450182458,1,9,1,2,1,1
1644,1,1,1,1,1,1
107202999,1,1,1,1,1,1
2656980,1,2,3,2,1,1
2087847,1,1,1,1,4,1
11890995,1,2,1,1,2,1
60427847420617104,6,2,4,1,1,1
3719746760668962304,3,1,1,1,2,1
628,4,1,1,1,1,1
960842054670387584,7,1,1,1,1,1
286095483189,1,1,7,3,1,1
442620,1,1,1,1,1,2
40309206824296,1,88,1,2,1,1
3404080431,2,1,2,1,1,1
5382,4,3,3,3,1,2
2073015110,1,3,1,1,1,1
1158989212033498112,1,1,3,1,1,1
13,5,1,2,3,1,1
3060913116260328448,3,1,1,1,1,1
182965738149,2,1,1,1,1,1
2029142860598640128,1,1,1,4,1,1
4771683933817348096,2,1,1,2,1,1
31163017,1,3,1,1,1,1
1464095716787219712,1,6,1,1,1,1
1366801231333,1,1,1,1,1,1
228241359586616768,1,2,1,1,1,1
13477029617,23,1,1,3,1,1
11699,4,1,1,2,1,1
37005174211139688,1,1,1,1,1,1
669771568,74,603,1,1,1,1
27641326378226764,1,1,3,1,1,1
126367520,1,7,3,1,1,1
17884863,1,1,2,1,1,1
83562846,102,1,1,1,1,1
10318,8,1,1,1,1,1
2761514079398,5,2,1,1,1,1
15,1,2,1,1,1,1
13593096606978,3,1,4,1,1,1
5318736216171607040,3,5,2,1,1,1
52,777,3,2,1,1,1
1812422929857,1,4,1,1,1,1
7352154119216437248,1,1,1,1,1,1
3778,1,1,1,8,1,1
1173,4,1,2,2,1,1
11290376374240,15,1,1,2,1,1
56970769971341,1,5,2,1,1,1
369,116,1,3,1,1,1
63865276583322456,1548,4,1,1,1,2
9111546894839902,1,1,1,1,1,1
56761222899505480,2,1,1,1,1,1
43865604749047240,2,4,1,1,1,1
85136947221162,31,1,2,1,1,1
125262,25,2,2,2,3,1
5955,1,1,2,1,1,1
2832950337,142,22,1,2,2,1
4370126,1,2,1,1,1,1
946746661,7,1,1,1,2,1
110182065912,4,2,1,7,1,2
6907073709083788,1,1,1,1,1,1
28216706494162832,2,3,1,1,1,1
204679177694364896,1,1,1,1,1,1
1627029140322433,2,2,1,1,1,2
343846919,3,5,1,1,1,1
4,5,1,1,1,1,1
8464919,6,2,1,1,1,1
191312353,1408,1,1,2,1,1
989798712,221,1,1,2,3,1
3097436173,2,5,1,1,1,1
2,1,2,1,1,1,2
3189309397,1,1,1,1,1,1
50,1,1,1,1,1,1
457449905646,6,1,1,1,1,1
1830975816,34,1,1,1,1,1
14753,43,8,2,2,1,1
48097721528,14,1,1,1,1,1
1853763,1,1,2,1,2,1
70859730931484096,170,1,2,2,1,4
385836,2,1,1,1,1,1
941234,1,1,1,1,1,1
2629,3,1,1,1,1,2
5742904986832836,17,1,3,1,1,1
1729761713320317696,5,1,1,1,1,1
1601,1,1,2,2,1,1
4,1,7,1,1,2,2
123041152,1,1,2,1,1,1
7655820,5,2,3,1,1,1
3952708935517280768,1,3,1,4,1,1
4108498653909195,30,2,1,1,1,1
10,808,1,1,1,1,1
310402947876348,7,1,1,1,2,1
14549,1,1,1,1,1,1
3884,3,1,5,1,1,1
1323052634883306496,1,1,1,1,2,1
1926182475781608,4,2,11,1,3,2
2047202506651803648,2,1,2,3,1,1
278698351036371,1,1,5,1,1,1
3001541663007,1,5,6,1,1,1
19886,3,1,1,1,1,3
8398022657533692928,3,4,1,1,1,1
65418998,7,2,1,1,1,1
265494853915,127,1,1,2,1,1
9,1,3,2,1,2,1
1030,151,1,1,1,1,1
12534,1,4,1,1,1,1
6436233387511751,3,2,1,1,1,1
41,4,4,1,1,5,1
8121421007475,1,2,2,1,1,1
265,1,1,10,1,1,1
3461334263433978,11,1,1,1,1,1
450037209854,1,9,1,1,1,1
1,5,1,1,1,1,1
489,4,1,1,1,1,1
4,1,1,1,1,1,1
629,2,7,1,1,2,1
50388,3,2,1,1,1,1
115444660935222720,14,1,1,1,1,1
1391421950930953,1,1,1,1,1,2
20,17,1,1,1,1,1
1300170801687622144,7,2,1,1,1,1
774849529,1,1,1,1,1,1
45747567315092,3,3,2,1,1,1
3554674693554,11,1,2,1,1,1
34904847384131156,1,1,2,1,2,1
27964094177701,1,1,1,1,1,1
1233564986467009,1,1,1,1,1,1
1584311285076,2,2,1,1,1,1
851934176697809664,1,1,1,2,2,1
823187186939670,15,1,1,1,1,1
13376153825691176,8,3,1,1,1,1
1480654083344130,1,2,2,1,1,2
3085807520,4,1,2,1,1,1
13988490641048328,2,2,1,1,1,1
5884158250846801,1,5,1,1,1,1
687296611543,16,1,1,1,1,2
406903343784636,1,1,2,1,1,1
232,44,1,1,1,1,1
81469745699,1,3,3,1,1,1
96402790299930288,62,5,1,1,1,1
3878900107,20,3,2,1,1,1
13016777590328,1,1,1,1,1,1
16772,4,5,1,1,1,1
14528,1,1,1,1,1,1
4968805,1,2,1,1,1,1
3786171014,20,9,2,1,1,1
7745587261,1,2,1,2,1,1
1,1,7,1,1,1,1
4728750,4,1,1,1,1,1
6438990399,3,1,2,2,1,1
3023439,16,1,1,1,1,1
248444257670,3544,1,1,5,1,1
12,363138,3,1,1,1,1
276125,1,1,2,1,1,1
69819,1,3,2,1,1,1
979540458,2,1,1,1,1,1
1853849636325911040,2,1,11,1,1,1
57,4,2,1,1,1,1
26173758882977,5,2,3,1,1,1
120500521190873,2,1,1,1,1,1
12411,9,13,2,1,1,1
2266244,2,3,1,1,1,1
134693773966393744,5,1,1,1,1,1
3,3,1,1,1,1,1
329,28,1,1,2,1,1
26172762712870,1,1,1,2,1,1
13814926954515,2,1,5,1,1,1
51663373,13,3,5,2,1,1
63680498,13,2,1,1,2,1
72424,114,1,1,1,1,1
2423309866500884,11,177,1,1,3,2
177274772216280,1,1,1,1,1,1
787271821934025,2,2,1,1,1,2
1519821846291,1,1,1,1,1,2
133,3,1,1,1,1,1
21819484703400,1,1,1,1,1,2
214203361032221792,3,1,1,1,1,1
85599674826,2,1,1,1,3,1
13619378096,1,15,1,1,1,1
221912,1,189,1,1,1,1
46,6,1,1,1,1,1
4028357587798,26,1,1,1,1,1
1441212067679951,1,1,1,1,1,1
50,7,14,1,1,1,3
184860,6,1,1,1,1,1
3291227856818126336,3,1,1,1,1,1
2749481788591441920,14,1,44,1,1,1
1,3,1,1,1,1,1
405837358377,1838,1,1,1,1,1
153671929135474,1,1,3,1,1,1
1022,3,1,1,1,1,1
500581481704,21,26,2,1,1,1
2454682224237389,1,2,1,1,1,1
51,10,1,1,5,2,1
7,9,1,1,1,1,1
5124,6,1,1,1,1,1
6176864321414015,22,1,2,1,1,1
6260966,7,1,2,4,1,1
417614124443812,1,3,1,2,1,1
4963896,1,1,2,1,2,1
2382835953,1,1,3,1,1,1
496,1,1,1,1,1,1
216,118,1,3,1,2,2
245,2,2,4,1,1,2
58,1,1,1,3,1,2
1868,57,3,2,1,1,1
5872877357927049,5,1,3,1,1,2
489,1,1,1,1,1,1
43,12,16,4,1,5,1
933675,1,1,1,1,1,1
7590129,1,1,1,1,1,1
4,1,14,1,1,2,1
22,5,3,1,1,2,1
1037547421718821376,1,1,5,1,1,1
329892151953,2,1,1,1,1,1
25287,5,1,1,1,1,1
115036247,1,2,1,1,1,1
5926,70,1,2,1,1,1
